district,pm25,nox,visibility,traffic,condition,city,country,year,month,day,hour
Industrial District,12.0,19.0,17.44,15,Hot,"Gucheng, Beijing",China,2014,8,24,18
Industrial District,28.0,36.0,12.3,22,Hot,"Gucheng, Beijing",China,2014,8,24,19
Industrial District,41.0,62.0,11.15,32,Hot,"Gucheng, Beijing",China,2014,8,24,20
Industrial District,45.0,92.0,9.09,45,Hot,"Gucheng, Beijing",China,2014,8,24,21
Industrial District,32.0,77.0,10.68,39,Clear,"Gucheng, Beijing",China,2014,8,24,22
Industrial District,42.0,54.0,9.09,33,Hot,"Gucheng, Beijing",China,2014,8,24,23
Industrial District,46.0,51.0,13.89,34,Clear,"Gucheng, Beijing",China,2014,8,25,0
Industrial District,42.0,46.0,14.85,31,Clear,"Gucheng, Beijing",China,2014,8,25,1
Industrial District,41.0,53.0,14.49,31,Clear,"Gucheng, Beijing",China,2014,8,25,2
Industrial District,30.0,64.0,16.95,31,Clear,"Gucheng, Beijing",China,2014,8,25,3
Industrial District,24.0,59.0,16.85,30,Clear,"Gucheng, Beijing",China,2014,8,25,4
Industrial District,46.0,25.0,15.62,22,Clear,"Gucheng, Beijing",China,2014,8,25,5
Industrial District,26.0,23.0,19.74,20,Clear,"Gucheng, Beijing",China,2014,8,25,6
Industrial District,18.0,31.0,22.06,24,Hot,"Gucheng, Beijing",China,2014,8,25,7
Industrial District,12.0,27.0,24.19,20,Hot,"Gucheng, Beijing",China,2014,8,25,8
Industrial District,19.0,34.0,12.61,22,Hot,"Gucheng, Beijing",China,2014,8,25,9
Industrial District,14.0,28.0,23.44,20,Hot,"Gucheng, Beijing",China,2014,8,25,10
Industrial District,9.0,16.0,25.42,13,Hot,"Gucheng, Beijing",China,2014,8,25,11
Industrial District,7.0,10.0,26.32,11,Hot,"Gucheng, Beijing",China,2014,8,25,12
Industrial District,11.0,9.0,24.19,11,Hot,"Gucheng, Beijing",China,2014,8,25,13
Industrial District,6.0,9.0,25.21,11,Hot,"Gucheng, Beijing",China,2014,8,25,14
Industrial District,9.0,10.0,25.42,11,Hot,"Gucheng, Beijing",China,2014,8,25,15
Industrial District,6.0,13.0,24.19,12,Hot,"Gucheng, Beijing",China,2014,8,25,16
Industrial District,15.0,22.0,13.64,16,Hot,"Gucheng, Beijing",China,2014,8,25,17
Industrial District,27.0,33.0,11.11,22,Hot,"Gucheng, Beijing",China,2014,8,25,18
Industrial District,26.0,43.0,10.71,25,Hot,"Gucheng, Beijing",China,2014,8,25,19
Industrial District,33.0,46.0,10.17,27,Hot,"Gucheng, Beijing",China,2014,8,25,20
Industrial District,35.0,62.0,11.45,34,Clear,"Gucheng, Beijing",China,2014,8,25,21
Industrial District,40.0,81.0,10.38,40,Clear,"Gucheng, Beijing",China,2014,8,25,22
Industrial District,51.0,104.0,8.75,49,Clear,"Gucheng, Beijing",China,2014,8,25,23
Industrial District,52.0,114.0,8.4,54,Clear,"Gucheng, Beijing",China,2014,8,26,0
Industrial District,45.0,63.0,12.24,36,Clear,"Gucheng, Beijing",China,2014,8,26,1
Industrial District,13.0,21.0,23.81,19,Clear,"Gucheng, Beijing",China,2014,8,26,2
Industrial District,19.0,20.0,21.13,16,Clear,"Gucheng, Beijing",China,2014,8,26,3
Industrial District,15.0,27.0,17.96,18,Clear,"Gucheng, Beijing",China,2014,8,26,4
Industrial District,20.0,74.0,15.79,36,Clear,"Gucheng, Beijing",China,2014,8,26,5
Industrial District,21.0,58.0,13.39,31,Clear,"Gucheng, Beijing",China,2014,8,26,6
Industrial District,27.0,80.0,14.78,40,Clear,"Gucheng, Beijing",China,2014,8,26,7
Industrial District,29.0,81.0,12.99,42,Hot,"Gucheng, Beijing",China,2014,8,26,8
Industrial District,30.0,78.0,12.5,39,Hot,"Gucheng, Beijing",China,2014,8,26,9
Industrial District,26.0,63.0,17.34,36,Hot,"Gucheng, Beijing",China,2014,8,26,10
Industrial District,19.0,47.0,17.86,26,Hot,"Gucheng, Beijing",China,2014,8,26,11
Industrial District,22.0,50.0,15.0,29,Hot,"Gucheng, Beijing",China,2014,8,26,12
Industrial District,14.0,37.0,19.74,23,Hot,"Gucheng, Beijing",China,2014,8,26,13
Industrial District,18.0,25.0,18.07,17,Hot,"Gucheng, Beijing",China,2014,8,26,14
Industrial District,20.0,20.0,17.54,16,Hot,"Gucheng, Beijing",China,2014,8,26,15
Industrial District,16.0,24.0,18.18,17,Hot,"Gucheng, Beijing",China,2014,8,26,16
Industrial District,23.0,26.0,12.82,18,Hot,"Gucheng, Beijing",China,2014,8,26,17
Industrial District,29.0,31.0,10.87,21,Hot,"Gucheng, Beijing",China,2014,8,26,18
Industrial District,36.0,36.0,9.87,22,Hot,"Gucheng, Beijing",China,2014,8,26,19
Industrial District,29.0,66.0,11.07,34,Clear,"Gucheng, Beijing",China,2014,8,26,20
Industrial District,34.0,80.0,10.49,41,Clear,"Gucheng, Beijing",China,2014,8,26,21
Industrial District,64.0,126.0,7.01,64,Clear,"Gucheng, Beijing",China,2014,8,26,22
Industrial District,39.0,80.0,11.45,40,Clear,"Gucheng, Beijing",China,2014,8,26,23
Industrial District,18.0,35.0,16.3,20,Clear,"Gucheng, Beijing",China,2014,8,27,0
Industrial District,17.0,23.0,18.52,18,Clear,"Gucheng, Beijing",China,2014,8,27,1
Industrial District,18.0,62.0,16.22,32,Clear,"Gucheng, Beijing",China,2014,8,27,2
Industrial District,18.0,23.0,22.06,17,Clear,"Gucheng, Beijing",China,2014,8,27,3
Industrial District,18.0,36.0,13.1,19,Clear,"Gucheng, Beijing",China,2014,8,27,4
Industrial District,36.0,105.0,9.97,46,Clear,"Gucheng, Beijing",China,2014,8,27,5
Industrial District,34.0,101.0,14.71,48,Clear,"Gucheng, Beijing",China,2014,8,27,6
Industrial District,15.0,45.0,21.28,25,Clear,"Gucheng, Beijing",China,2014,8,27,7
Industrial District,26.0,77.0,11.11,37,Hot,"Gucheng, Beijing",China,2014,8,27,8
Industrial District,37.0,99.0,11.03,47,Hot,"Gucheng, Beijing",China,2014,8,27,9
Industrial District,31.0,65.0,15.08,33,Hot,"Gucheng, Beijing",China,2014,8,27,10
Industrial District,31.0,65.0,13.45,33,Hot,"Gucheng, Beijing",China,2014,8,27,11
Industrial District,45.0,69.0,10.99,36,Hot,"Gucheng, Beijing",China,2014,8,27,12
Industrial District,53.0,31.0,10.14,24,Hot,"Gucheng, Beijing",China,2014,8,27,13
Industrial District,56.0,18.0,10.07,18,Hot,"Gucheng, Beijing",China,2014,8,27,14
Industrial District,72.0,21.0,8.55,19,Hot,"Gucheng, Beijing",China,2014,8,27,15
Industrial District,79.0,25.0,8.55,21,Hot,"Gucheng, Beijing",China,2014,8,27,16
Industrial District,83.0,40.0,7.79,27,Hot,"Gucheng, Beijing",China,2014,8,27,17
Industrial District,83.0,29.0,8.36,24,Hot,"Gucheng, Beijing",China,2014,8,27,18
Industrial District,88.0,42.0,7.32,31,Hot,"Gucheng, Beijing",China,2014,8,27,19
Industrial District,92.0,51.0,7.44,32,Hot,"Gucheng, Beijing",China,2014,8,27,20
Industrial District,100.0,75.0,7.14,43,Hot,"Gucheng, Beijing",China,2014,8,27,21
Industrial District,104.0,99.0,7.08,52,Hot,"Gucheng, Beijing",China,2014,8,27,22
Industrial District,115.0,132.0,6.26,66,Hot,"Gucheng, Beijing",China,2014,8,27,23
Industrial District,119.0,163.0,6.01,72,Hot,"Gucheng, Beijing",China,2014,8,28,0
Industrial District,129.0,131.0,5.85,64,Hot,"Gucheng, Beijing",China,2014,8,28,1
Industrial District,117.0,81.0,7.21,47,Clear,"Gucheng, Beijing",China,2014,8,28,2
Industrial District,58.8,10.5,13.79,16,Clear,"Gucheng, Beijing",China,2014,8,28,3
Industrial District,46.0,10.0,15.62,16,Clear,"Gucheng, Beijing",China,2014,8,28,4
Industrial District,51.0,17.0,14.78,18,Clear,"Gucheng, Beijing",China,2014,8,28,5
Industrial District,48.0,13.0,15.31,17,Clear,"Gucheng, Beijing",China,2014,8,28,6
Industrial District,42.0,13.0,14.22,17,Clear,"Gucheng, Beijing",China,2014,8,28,7
Industrial District,53.0,18.0,14.49,18,Clear,"Gucheng, Beijing",China,2014,8,28,8
Industrial District,50.0,23.0,14.29,20,Rainy,"Gucheng, Beijing",China,2014,8,28,9
Industrial District,52.0,31.0,11.86,24,Rainy,"Gucheng, Beijing",China,2014,8,28,10
Industrial District,56.0,28.0,14.15,23,Hot,"Gucheng, Beijing",China,2014,8,28,11
Industrial District,64.0,32.0,12.61,24,Hot,"Gucheng, Beijing",China,2014,8,28,12
Industrial District,68.0,28.0,11.58,23,Hot,"Gucheng, Beijing",China,2014,8,28,13
Industrial District,75.0,24.0,9.55,22,Hot,"Gucheng, Beijing",China,2014,8,28,14
Industrial District,76.0,23.0,9.65,22,Hot,"Gucheng, Beijing",China,2014,8,28,15
Industrial District,70.7,23.1,9.75,22,Hot,"Gucheng, Beijing",China,2014,8,28,16
Industrial District,50.0,20.0,13.1,21,Hot,"Gucheng, Beijing",China,2014,8,28,17
Industrial District,56.0,44.0,12.15,30,Hot,"Gucheng, Beijing",China,2014,8,28,18
Industrial District,64.0,41.0,10.2,31,Clear,"Gucheng, Beijing",China,2014,8,28,19
Industrial District,66.0,56.0,9.8,35,Clear,"Gucheng, Beijing",China,2014,8,28,20
Industrial District,70.0,80.0,10.03,43,Clear,"Gucheng, Beijing",China,2014,8,28,21
Industrial District,102.0,78.0,7.94,46,Clear,"Gucheng, Beijing",China,2014,8,28,22
Industrial District,98.0,32.0,9.93,29,Clear,"Gucheng, Beijing",China,2014,8,28,23
Industrial District,64.0,25.0,13.16,27,Clear,"Gucheng, Beijing",China,2014,8,29,0
Industrial District,61.0,21.0,13.51,24,Clear,"Gucheng, Beijing",China,2014,8,29,1
Industrial District,60.0,16.0,13.64,23,Clear,"Gucheng, Beijing",China,2014,8,29,2
Industrial District,62.0,15.0,13.39,17,Clear,"Gucheng, Beijing",China,2014,8,29,3
Industrial District,64.0,12.0,13.16,16,Clear,"Gucheng, Beijing",China,2014,8,29,4
Industrial District,72.0,23.0,12.3,23,Clear,"Gucheng, Beijing",China,2014,8,29,5
Industrial District,84.0,32.0,11.19,29,Clear,"Gucheng, Beijing",China,2014,8,29,6
Industrial District,88.0,38.0,10.87,31,Clear,"Gucheng, Beijing",China,2014,8,29,7
Industrial District,80.0,35.0,11.54,32,Clear,"Gucheng, Beijing",China,2014,8,29,8
Industrial District,83.0,37.0,11.24,31,Clear,"Gucheng, Beijing",China,2014,8,29,9
Industrial District,78.0,35.0,11.72,29,Clear,"Gucheng, Beijing",China,2014,8,29,10
Industrial District,3.0,30.0,28.3,27,Hot,"Gucheng, Beijing",China,2014,8,29,11
Industrial District,16.0,24.0,22.73,24,Hot,"Gucheng, Beijing",China,2014,8,29,12
Industrial District,52.0,29.0,14.71,25,Hot,"Gucheng, Beijing",China,2014,8,29,13
Industrial District,59.0,38.0,13.22,30,Hot,"Gucheng, Beijing",China,2014,8,29,14
Industrial District,53.0,22.0,12.99,23,Hot,"Gucheng, Beijing",China,2014,8,29,15
Industrial District,56.0,21.0,12.35,23,Hot,"Gucheng, Beijing",China,2014,8,29,16
Industrial District,59.0,27.0,11.95,25,Hot,"Gucheng, Beijing",China,2014,8,29,17
Industrial District,56.0,22.0,11.45,23,Clear,"Gucheng, Beijing",China,2014,8,29,18
Industrial District,61.0,29.0,10.71,27,Clear,"Gucheng, Beijing",China,2014,8,29,19
Industrial District,64.0,42.0,10.64,31,Clear,"Gucheng, Beijing",China,2014,8,29,20
Industrial District,75.0,63.0,9.55,39,Clear,"Gucheng, Beijing",China,2014,8,29,21
Industrial District,80.0,93.0,8.72,49,Clear,"Gucheng, Beijing",China,2014,8,29,22
Industrial District,88.0,68.0,9.17,41,Clear,"Gucheng, Beijing",China,2014,8,29,23
Industrial District,87.0,75.0,9.01,45,Clear,"Gucheng, Beijing",China,2014,8,30,0
Industrial District,80.0,89.0,8.96,49,Clear,"Gucheng, Beijing",China,2014,8,30,1
Industrial District,75.0,85.0,9.09,46,Clear,"Gucheng, Beijing",China,2014,8,30,2
Industrial District,72.0,67.0,10.27,40,Clear,"Gucheng, Beijing",China,2014,8,30,3
Industrial District,131.0,90.0,7.35,51,Clear,"Gucheng, Beijing",China,2014,8,30,4
Industrial District,149.0,90.0,7.3,53,Clear,"Gucheng, Beijing",China,2014,8,30,5
Industrial District,146.0,78.0,7.61,50,Clear,"Gucheng, Beijing",China,2014,8,30,6
Industrial District,139.0,67.0,7.94,45,Clear,"Gucheng, Beijing",China,2014,8,30,7
Industrial District,137.0,57.0,8.02,44,Clear,"Gucheng, Beijing",China,2014,8,30,8
Industrial District,133.0,52.0,8.15,44,Clear,"Gucheng, Beijing",China,2014,8,30,9
Industrial District,130.0,56.0,8.02,45,Clear,"Gucheng, Beijing",China,2014,8,30,10
Industrial District,137.0,63.0,7.52,49,Clear,"Gucheng, Beijing",China,2014,8,30,11
Industrial District,152.0,67.0,7.18,50,Hot,"Gucheng, Beijing",China,2014,8,30,12
Industrial District,153.0,68.0,7.08,51,Hot,"Gucheng, Beijing",China,2014,8,30,13
Industrial District,162.0,66.0,6.79,50,Hot,"Gucheng, Beijing",China,2014,8,30,14
Industrial District,177.0,69.0,6.42,53,Hot,"Gucheng, Beijing",China,2014,8,30,15
Industrial District,165.0,64.0,6.8,53,Hot,"Gucheng, Beijing",China,2014,8,30,16
Industrial District,151.0,64.0,7.41,51,Clear,"Gucheng, Beijing",China,2014,8,30,17
Industrial District,141.0,65.0,7.67,53,Clear,"Gucheng, Beijing",China,2014,8,30,18
Industrial District,146.0,69.0,7.41,57,Clear,"Gucheng, Beijing",China,2014,8,30,19
Industrial District,150.0,80.0,7.28,61,Clear,"Gucheng, Beijing",China,2014,8,30,20
Industrial District,147.0,82.0,7.43,62,Clear,"Gucheng, Beijing",China,2014,8,30,21
Industrial District,157.0,66.0,7.25,57,Clear,"Gucheng, Beijing",China,2014,8,30,22
Industrial District,164.0,66.0,7.01,53,Clear,"Gucheng, Beijing",China,2014,8,30,23
Industrial District,124.0,53.0,8.62,44,Clear,"Gucheng, Beijing",China,2014,8,31,0
Industrial District,68.0,32.0,12.71,31,Clear,"Gucheng, Beijing",China,2014,8,31,1
Industrial District,33.0,21.0,18.07,24,Clear,"Gucheng, Beijing",China,2014,8,31,2
Industrial District,38.0,28.0,17.05,22,Clear,"Gucheng, Beijing",China,2014,8,31,3
Industrial District,42.0,39.0,16.3,25,Clear,"Gucheng, Beijing",China,2014,8,31,4
Industrial District,40.0,23.0,16.67,23,Clear,"Gucheng, Beijing",China,2014,8,31,5
Industrial District,34.0,28.0,17.86,23,Clear,"Gucheng, Beijing",China,2014,8,31,6
Industrial District,36.0,47.0,17.24,32,Clear,"Gucheng, Beijing",China,2014,8,31,7
Industrial District,32.0,49.0,18.29,30,Clear,"Gucheng, Beijing",China,2014,8,31,8
Industrial District,37.0,36.0,17.24,26,Clear,"Gucheng, Beijing",China,2014,8,31,9
Industrial District,53.0,29.0,13.89,27,Hot,"Gucheng, Beijing",China,2014,8,31,10
Industrial District,57.0,27.0,14.02,26,Hot,"Gucheng, Beijing",China,2014,8,31,11
Industrial District,67.0,21.0,12.82,24,Hot,"Gucheng, Beijing",China,2014,8,31,12
Industrial District,73.0,24.0,12.2,25,Hot,"Gucheng, Beijing",China,2014,8,31,13
Industrial District,68.0,25.0,12.71,27,Hot,"Gucheng, Beijing",China,2014,8,31,14
Industrial District,72.0,29.0,12.2,28,Hot,"Gucheng, Beijing",China,2014,8,31,15
Industrial District,76.0,26.0,11.72,27,Clear,"Gucheng, Beijing",China,2014,8,31,16
Industrial District,79.0,25.0,9.52,27,Clear,"Gucheng, Beijing",China,2014,8,31,17
Industrial District,98.0,34.0,9.62,30,Clear,"Gucheng, Beijing",China,2014,8,31,18
Industrial District,92.0,51.0,10.0,37,Rainy,"Gucheng, Beijing",China,2014,8,31,19
Industrial District,81.0,46.0,11.45,35,Rainy,"Gucheng, Beijing",China,2014,8,31,20
Industrial District,76.0,35.0,11.9,32,Clear,"Gucheng, Beijing",China,2014,8,31,21
Industrial District,81.0,50.0,11.45,42,Clear,"Gucheng, Beijing",China,2014,8,31,22
Industrial District,90.0,43.0,10.71,38,Clear,"Gucheng, Beijing",China,2014,8,31,23
Industrial District,89.0,42.0,10.79,37,Clear,"Gucheng, Beijing",China,2014,9,1,0
Industrial District,85.0,45.0,11.11,38,Clear,"Gucheng, Beijing",China,2014,9,1,1
Industrial District,83.0,47.0,11.28,39,Clear,"Gucheng, Beijing",China,2014,9,1,2
Industrial District,90.0,39.0,10.71,37,Clear,"Gucheng, Beijing",China,2014,9,1,3
Industrial District,100.0,40.0,10.0,37,Clear,"Gucheng, Beijing",China,2014,9,1,4
Industrial District,102.0,50.0,9.87,40,Rainy,"Gucheng, Beijing",China,2014,9,1,5
Industrial District,102.0,43.0,9.87,39,Clear,"Gucheng, Beijing",China,2014,9,1,6
Industrial District,104.0,55.0,9.74,46,Clear,"Gucheng, Beijing",China,2014,9,1,7
Industrial District,109.0,63.0,9.43,49,Clear,"Gucheng, Beijing",China,2014,9,1,8
Industrial District,124.0,67.0,8.62,50,Clear,"Gucheng, Beijing",China,2014,9,1,9
Industrial District,137.0,67.0,8.02,54,Clear,"Gucheng, Beijing",China,2014,9,1,10
Industrial District,139.0,49.0,7.94,46,Hot,"Gucheng, Beijing",China,2014,9,1,11
Industrial District,131.0,42.0,8.29,44,Hot,"Gucheng, Beijing",China,2014,9,1,12
Industrial District,133.0,35.0,8.2,39,Hot,"Gucheng, Beijing",China,2014,9,1,13
Industrial District,113.0,26.0,9.2,32,Hot,"Gucheng, Beijing",China,2014,9,1,14
Industrial District,121.0,25.0,8.36,32,Hot,"Gucheng, Beijing",China,2014,9,1,15
Industrial District,117.0,25.0,8.29,30,Hot,"Gucheng, Beijing",China,2014,9,1,16
Industrial District,120.0,29.0,7.81,32,Hot,"Gucheng, Beijing",China,2014,9,1,17
Industrial District,128.0,34.0,7.28,33,Hot,"Gucheng, Beijing",China,2014,9,1,18
Industrial District,140.0,38.0,6.79,35,Rainy,"Gucheng, Beijing",China,2014,9,1,19
Industrial District,133.0,48.0,7.16,38,Rainy,"Gucheng, Beijing",China,2014,9,1,20
Industrial District,123.7,30.9,8.64,31,Clear,"Gucheng, Beijing",China,2014,9,1,21
Industrial District,95.0,26.0,10.34,27,Clear,"Gucheng, Beijing",China,2014,9,1,22
Industrial District,40.0,28.0,16.67,26,Rainy,"Gucheng, Beijing",China,2014,9,1,23
Industrial District,25.0,30.0,20.0,25,Rainy,"Gucheng, Beijing",China,2014,9,2,0
Industrial District,26.0,27.0,19.74,25,Rainy,"Gucheng, Beijing",China,2014,9,2,1
Industrial District,29.0,18.0,18.99,22,Rainy,"Gucheng, Beijing",China,2014,9,2,2
Industrial District,21.0,14.0,21.13,17,Rainy,"Gucheng, Beijing",China,2014,9,2,3
Industrial District,23.0,17.0,20.55,18,Rainy,"Gucheng, Beijing",China,2014,9,2,4
Industrial District,24.0,15.0,20.27,21,Rainy,"Gucheng, Beijing",China,2014,9,2,5
Industrial District,19.0,16.0,21.74,19,Rainy,"Gucheng, Beijing",China,2014,9,2,6
Industrial District,23.0,24.0,20.55,24,Rainy,"Gucheng, Beijing",China,2014,9,2,7
Industrial District,24.0,33.0,20.27,28,Clear,"Gucheng, Beijing",China,2014,9,2,8
Industrial District,20.0,34.0,21.43,30,Rainy,"Gucheng, Beijing",China,2014,9,2,9
Industrial District,17.0,34.0,22.39,30,Rainy,"Gucheng, Beijing",China,2014,9,2,10
Industrial District,18.0,28.0,22.06,28,Clear,"Gucheng, Beijing",China,2014,9,2,11
Industrial District,19.0,23.0,21.74,25,Clear,"Gucheng, Beijing",China,2014,9,2,12
Industrial District,21.0,24.0,21.13,25,Clear,"Gucheng, Beijing",China,2014,9,2,13
Industrial District,13.0,18.0,23.81,20,Clear,"Gucheng, Beijing",China,2014,9,2,14
Industrial District,9.0,14.0,25.42,15,Clear,"Gucheng, Beijing",China,2014,9,2,15
Industrial District,5.0,13.0,27.03,15,Rainy,"Gucheng, Beijing",China,2014,9,2,16
Industrial District,6.0,17.0,19.74,16,Rainy,"Gucheng, Beijing",China,2014,9,2,17
Industrial District,10.0,29.0,24.39,22,Clear,"Gucheng, Beijing",China,2014,9,2,18
Industrial District,7.0,34.0,26.32,25,Clear,"Gucheng, Beijing",China,2014,9,2,19
Industrial District,7.0,22.0,26.32,20,Clear,"Gucheng, Beijing",China,2014,9,2,20
Industrial District,10.0,29.0,24.59,22,Clear,"Gucheng, Beijing",China,2014,9,2,21
Industrial District,13.0,52.0,20.83,31,Clear,"Gucheng, Beijing",China,2014,9,2,22
Industrial District,15.0,66.0,20.41,37,Clear,"Gucheng, Beijing",China,2014,9,2,23
Industrial District,20.0,65.0,19.48,35,Clear,"Gucheng, Beijing",China,2014,9,3,0
Industrial District,34.0,59.0,16.39,43,Clear,"Gucheng, Beijing",China,2014,9,3,1
Industrial District,26.0,57.0,19.74,44,Clear,"Gucheng, Beijing",China,2014,9,3,2
Industrial District,23.0,51.0,20.0,42,Clear,"Gucheng, Beijing",China,2014,9,3,3
Industrial District,15.0,50.0,22.9,37,Clear,"Gucheng, Beijing",China,2014,9,3,4
Industrial District,9.0,17.0,25.42,16,Clear,"Gucheng, Beijing",China,2014,9,3,5
Industrial District,12.0,38.0,22.06,25,Clear,"Gucheng, Beijing",China,2014,9,3,6
Industrial District,10.0,52.0,22.22,32,Clear,"Gucheng, Beijing",China,2014,9,3,7
Industrial District,13.0,58.0,20.69,36,Clear,"Gucheng, Beijing",China,2014,9,3,8
Industrial District,21.0,44.0,17.96,28,Hot,"Gucheng, Beijing",China,2014,9,3,9
Industrial District,15.0,34.0,21.28,25,Hot,"Gucheng, Beijing",China,2014,9,3,10
Industrial District,13.0,29.0,22.06,22,Hot,"Gucheng, Beijing",China,2014,9,3,11
Industrial District,11.0,26.0,23.44,19,Hot,"Gucheng, Beijing",China,2014,9,3,12
Industrial District,16.0,26.0,21.13,19,Hot,"Gucheng, Beijing",China,2014,9,3,13
Industrial District,14.0,22.0,18.52,18,Hot,"Gucheng, Beijing",China,2014,9,3,14
Industrial District,22.0,22.0,14.42,18,Hot,"Gucheng, Beijing",China,2014,9,3,15
Industrial District,18.0,30.0,14.71,19,Hot,"Gucheng, Beijing",China,2014,9,3,16
Industrial District,18.0,28.0,14.15,18,Hot,"Gucheng, Beijing",China,2014,9,3,17
Industrial District,19.0,24.0,13.51,19,Hot,"Gucheng, Beijing",China,2014,9,3,18
Industrial District,23.0,31.0,12.66,21,Clear,"Gucheng, Beijing",China,2014,9,3,19
Industrial District,24.0,39.0,13.82,23,Clear,"Gucheng, Beijing",China,2014,9,3,20
Industrial District,29.0,59.0,12.45,31,Clear,"Gucheng, Beijing",China,2014,9,3,21
Industrial District,37.0,93.0,10.71,45,Clear,"Gucheng, Beijing",China,2014,9,3,22
Industrial District,48.0,94.0,8.9,51,Clear,"Gucheng, Beijing",China,2014,9,3,23
Industrial District,53.0,88.0,7.89,52,Clear,"Gucheng, Beijing",China,2014,9,4,0
Industrial District,59.0,78.0,7.63,50,Clear,"Gucheng, Beijing",China,2014,9,4,1
Industrial District,57.0,70.0,7.96,43,Clear,"Gucheng, Beijing",China,2014,9,4,2
Industrial District,46.0,68.0,10.17,36,Clear,"Gucheng, Beijing",China,2014,9,4,3
Industrial District,42.0,61.0,11.41,35,Clear,"Gucheng, Beijing",China,2014,9,4,4
Industrial District,39.0,75.0,12.77,41,Clear,"Gucheng, Beijing",China,2014,9,4,5
Industrial District,46.0,78.0,11.95,44,Clear,"Gucheng, Beijing",China,2014,9,4,6
Industrial District,49.0,74.0,10.68,46,Clear,"Gucheng, Beijing",China,2014,9,4,7
Industrial District,61.0,93.0,10.14,54,Hot,"Gucheng, Beijing",China,2014,9,4,8
Industrial District,75.0,111.0,9.12,59,Hot,"Gucheng, Beijing",China,2014,9,4,9
Industrial District,74.0,132.0,8.62,68,Hot,"Gucheng, Beijing",China,2014,9,4,10
Industrial District,58.0,114.0,9.68,57,Hot,"Gucheng, Beijing",China,2014,9,4,11
Industrial District,36.0,69.0,12.55,36,Hot,"Gucheng, Beijing",China,2014,9,4,12
Industrial District,36.0,60.0,12.77,33,Hot,"Gucheng, Beijing",China,2014,9,4,13
Industrial District,36.0,40.0,12.66,27,Hot,"Gucheng, Beijing",China,2014,9,4,14
Industrial District,27.0,27.0,12.35,21,Hot,"Gucheng, Beijing",China,2014,9,4,15
Industrial District,24.0,24.0,12.5,19,Hot,"Gucheng, Beijing",China,2014,9,4,16
Industrial District,29.0,27.0,10.31,21,Hot,"Gucheng, Beijing",China,2014,9,4,17
Industrial District,39.0,33.0,9.49,23,Hot,"Gucheng, Beijing",China,2014,9,4,18
Industrial District,47.0,45.0,8.96,30,Hot,"Gucheng, Beijing",China,2014,9,4,19
Industrial District,50.0,44.0,10.71,30,Hot,"Gucheng, Beijing",China,2014,9,4,20
Industrial District,50.0,63.0,10.27,36,Clear,"Gucheng, Beijing",China,2014,9,4,21
Industrial District,54.0,69.0,10.31,39,Clear,"Gucheng, Beijing",China,2014,9,4,22
Industrial District,70.0,88.0,8.52,45,Clear,"Gucheng, Beijing",China,2014,9,4,23
Industrial District,76.0,123.0,7.21,60,Clear,"Gucheng, Beijing",China,2014,9,5,0
Industrial District,74.0,117.0,7.33,60,Clear,"Gucheng, Beijing",China,2014,9,5,1
Industrial District,73.0,114.0,8.11,59,Clear,"Gucheng, Beijing",China,2014,9,5,2
Industrial District,79.0,112.0,7.94,58,Clear,"Gucheng, Beijing",China,2014,9,5,3
Industrial District,76.0,102.0,8.31,55,Clear,"Gucheng, Beijing",China,2014,9,5,4
Industrial District,60.0,80.0,10.99,45,Clear,"Gucheng, Beijing",China,2014,9,5,5
Industrial District,38.0,48.0,13.95,31,Clear,"Gucheng, Beijing",China,2014,9,5,6
Industrial District,63.0,69.0,10.68,39,Clear,"Gucheng, Beijing",China,2014,9,5,7
Industrial District,68.0,59.0,10.53,36,Clear,"Gucheng, Beijing",China,2014,9,5,8
Industrial District,74.0,58.0,10.2,36,Hot,"Gucheng, Beijing",China,2014,9,5,9
Industrial District,78.0,50.0,10.0,35,Hot,"Gucheng, Beijing",China,2014,9,5,10
Industrial District,90.0,44.0,9.38,33,Hot,"Gucheng, Beijing",China,2014,9,5,11
Industrial District,97.0,43.0,9.04,33,Hot,"Gucheng, Beijing",China,2014,9,5,12
Industrial District,110.0,50.0,8.36,37,Hot,"Gucheng, Beijing",China,2014,9,5,13
Industrial District,102.0,46.0,9.09,34,Hot,"Gucheng, Beijing",China,2014,9,5,14
Industrial District,82.0,31.0,9.68,27,Hot,"Gucheng, Beijing",China,2014,9,5,15
Industrial District,66.0,27.0,10.34,25,Hot,"Gucheng, Beijing",China,2014,9,5,16
Industrial District,61.0,29.0,10.56,24,Hot,"Gucheng, Beijing",China,2014,9,5,17
Industrial District,67.0,28.0,10.2,25,Hot,"Gucheng, Beijing",China,2014,9,5,18
Industrial District,76.0,42.0,9.49,29,Hot,"Gucheng, Beijing",China,2014,9,5,19
Industrial District,92.0,48.0,8.33,34,Hot,"Gucheng, Beijing",China,2014,9,5,20
Industrial District,137.0,48.0,6.25,36,Clear,"Gucheng, Beijing",China,2014,9,5,21
Industrial District,157.0,46.0,6.76,35,Clear,"Gucheng, Beijing",China,2014,9,5,22
Industrial District,179.0,56.0,6.09,40,Clear,"Gucheng, Beijing",China,2014,9,5,23
Industrial District,169.0,46.0,6.61,40,Clear,"Gucheng, Beijing",China,2014,9,6,0
Industrial District,158.0,48.0,7.11,43,Clear,"Gucheng, Beijing",China,2014,9,6,1
